set_id    ,set_name                                                            ,release_year ,theme_id ,num_parts ,num_figs ,retail_price ,num_unique_figs ,set_rating ,retire_price ,pop_price ,retire_month ,year ,parts ,raw_price                                                                                                                ,mean_price ,category
60150     ,Pizza Van                                                           ,        2017 ,      63 ,      249 ,       2 ,       14.99 ,              2 ,       4.5 ,      18.875 ,   23.51  ,19-Dec       ,2017 ,  249 ,"['\n$44.90\n', '\n$44.90\n']                                                                                          " ,     44.9  ,City > Traffic
60151     ,Dragster Transporter                                                ,        2017 ,      52 ,      333 ,       2 ,       24.99 ,              2 ,       4.6 ,      24.74  ,   35.7   ,17-Nov       ,2017 ,  333 ,[]                                                                                                                       ,      0    ,City
60152     ,Sweeper & Excavator                                                 ,        2017 ,      56 ,      299 ,       2 ,       24.99 ,              1 ,       4.6 ,      24.725 ,   47.27  ,17-Nov       ,2017 ,  299 ,[]                                                                                                                       ,      0    ,City > Construction
60153     ,People Pack - Fun At The Beach                                      ,        2017 ,      52 ,      169 ,      15 ,       34.99 ,             15 ,       4.4 ,      35.59  ,   33.55  ,18-Dec       ,2017 ,  169 ,"['\n$48.59\n', '\n$48.59\n']                                                                                          " ,     48.59 ,City
60158     ,Jungle Cargo Helicopter                                             ,        2017 ,     614 ,      201 ,       2 ,       15.99 ,              1 ,       4.7 ,      18.8   ,   19.92  ,19-Jan       ,2017 ,  201 ,[]                                                                                                                       ,      0    ,City > Jungle
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0    ,City > Jungle
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0    ,City > Jungle
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0    ,City > Jungle
60164     ,Sea Rescue Plane                                                    ,        2017 ,      55 ,      141 ,       2 ,       15.99 ,              2 ,       4.7 ,      18.71  ,   18.04  ,18-Dec       ,2017 ,  141 ,[]                                                                                                                       ,      0    ,City > Coast Guard
60166     ,Heavy-Duty Rescue Helicopter                                        ,        2017 ,      55 ,      415 ,       4 ,       39.99 ,              4 ,       4.6 ,      51.08  ,   51.715 ,18-Dec       ,2017 ,  415 ,"['\n$102.28\n', '\n$102.28\n']                                                                                        " ,    102.28 ,City > Coast Guard
60167     ,Coast Guard Head Quarters                                           ,        2017 ,      55 ,      795 ,       7 ,       84.99 ,              7 ,       4.5 ,      98.7   ,  136.64  ,18-Dec       ,2017 ,  795 ,[]                                                                                                                       ,      0    ,City > Coast Guard
60168     ,Sailboat Rescue                                                     ,        2017 ,      55 ,      196 ,       2 ,       19.99 ,              2 ,       4.6 ,      29.15  ,   31.085 ,17-Nov       ,2017 ,  196 ,[]                                                                                                                       ,      0    ,City > Coast Guard
60169     ,Cargo Terminal                                                      ,        2017 ,      54 ,      740 ,       4 ,       64.99 ,              4 ,       4.5 ,      61.67  ,   71.675 ,19-Jan       ,2017 ,  740 ,[]                                                                                                                       ,      0    ,City > Cargo
70607     ,NINJAGO City Chase                                                  ,        2017 ,     616 ,      233 ,       5 ,       14.99 ,              3 ,       4.4 ,      21.515 ,   22.465 ,18-Aug       ,2017 ,  233 ,"['\n$30.00\n', '\n$30.00\n']                                                                                          " ,     30    ,Ninjago > Ninjago The Movie
70608     ,Master Falls                                                        ,        2017 ,     616 ,      312 ,       4 ,       24.99 ,              0 ,       4.8 ,      27.545 ,   34.235 ,18-Nov       ,2017 ,  312 ,"['\n$55.17\n', '\n$55.17\n']                                                                                          " ,     55.17 ,Ninjago > Ninjago The Movie
70610     ,Flying Jelly Sub                                                    ,        2017 ,     616 ,      341 ,       4 ,       24.99 ,              3 ,       4.7 ,      25.68  ,   26.92  ,19-Jan       ,2017 ,  341 ,[]                                                                                                                       ,      0    ,Ninjago > Ninjago The Movie
70611     ,Water Strider                                                       ,        2017 ,     616 ,      494 ,       4 ,       39.99 ,              1 ,       4.8 ,      36.245 ,   35.14  ,18-Dec       ,2017 ,  494 ,[]                                                                                                                       ,      0    ,Ninjago > Ninjago The Movie
70613     ,Garma Mecha Man                                                     ,        2017 ,     616 ,      747 ,       4 ,       59.99 ,              1 ,       4.9 ,      55.845 ,   60.395 ,19-Feb       ,2017 ,  747 ,"['\n$114.21\n', '\n$114.21\n']                                                                                        " ,    114.21 ,Ninjago > Ninjago The Movie
70614     ,Lightning Jet                                                       ,        2017 ,     616 ,      876 ,       3 ,       59.99 ,              4 ,       4.8 ,      69.695 ,   63.095 ,18-Nov       ,2017 ,  876 ,"['\n$69.74\n', '\n$69.74\n']                                                                                          " ,     69.74 ,Ninjago > Ninjago The Movie
70615     ,Fire Mech                                                           ,        2017 ,     616 ,      944 ,       6 ,       59.99 ,              5 ,       4.8 ,      62.595 ,   67.835 ,18-Dec       ,2017 ,  944 ,"['\n$119.00\n', '\n$119.00\n']                                                                                        " ,    119    ,Ninjago > Ninjago The Movie
70616     ,Ice Tank                                                            ,        2017 ,     616 ,      914 ,       5 ,       79.99 ,              3 ,       4.9 ,      84.105 ,  128.89  ,19-Mar       ,2017 ,  914 ,[]                                                                                                                       ,      0    ,Ninjago > Ninjago The Movie
70618     ,Destiny's Bounty                                                    ,        2017 ,     616 ,     2296 ,       7 ,      109.99 ,              1 ,       4.9 ,     162.515 ,  206.56  ,19-Sep       ,2017 , 2296 ,"['\n$299.98\n', '\n$299.98\n']                                                                                        " ,    299.98 ,Ninjago > Ninjago The Movie
70620     ,NINJAGO City                                                        ,        2017 ,     616 ,     4873 ,      19 ,      259.99 ,             16 ,       5   ,     256.805 ,  492.33  ,19-Nov       ,2017 , 4873 ,"['\n$842.94\n', '\n$842.94\n']                                                                                        " ,    842.94 ,Ninjago > Ninjago The Movie
