id,name,category,year,parts,raw_price,mean_price
76102-1,Thor's Weapon Quest,Super Heroes Marvel > Avengers,2018,229,"['\n$41.95\n', '\n$44.99\n', '\n$41.95\n', '\n$44.99\n']",43.47
76088-1,Thor vs. Hulk: Arena Clash,Super Heroes Marvel,2017,493,"['\n$150.00\n', '\n$150.00\n']",150
SDCC2015-1,Throne of Ultron,Super Heroes Marvel > Avengers,2015,196,[],0
76194-1,Tony Stark’s Sakaarian Iron Man,Super Heroes Marvel > Iron Man,2021,369,"['\n$40.99\n', '\n$34.99\n', '\n$26.76\n', '\n$40.99\n', '\n$34.99\n ', '\n$26.76\n']",34.25
5004815-1,Ultimate Spider-man Collection,Super Heroes Marvel > Spider-Man,2015,0,[],0
242104-1,Venom,Super Heroes Marvel > Spider-Man,2021,14,"['\n$54.99\n', '\n$9.00\n', '\n$54.99\n', '\n$9.00\n']",32
76187-1,Venom,Super Heroes Marvel,2021,565,"['\n$49.00\n', '\n$69.99\n', '\n$100.00\n', '\n$49.00\n', '\n$69.99\n', '\n$100.00\n']",73
76230-1,Venom,Super Heroes Marvel > Spider-Man,2022,296,"['\n$24.97\n', '\n$39.99\n', '\n$24.99\n', '\n$21.77\n', '\n$24.97\n', '\n$39.99\n', '\n$24.99\n', '\n$21.77\n']",27.93
76163-1,Venom Crawler,Super Heroes Marvel > Spider-Man,2020,413,"['\n$51.49\n', '\n$44.99\n', '\n$51.49\n', '\n$44.99\n']",48.24
76151-1,Venomosaurus Ambush,Super Heroes Marvel > Spider-Man,2020,648,"['\n$80.00\n', '\n$118.13\n', '\n$80.00\n', '\n$118.13\n']",99.06
76147-1,Vulture's Trucker Robbery,Super Heroes Marvel > Spider-Man,2020,93,"['\n$40.98\n', '\n$24.79\n', '\n$40.98\n', '\n$24.79\n']",32.88
242107-1,War Machine,Super Heroes Marvel > Avengers,2021,18,"['\n$54.99\n', '\n$9.99\n', '\n$54.99\n', '\n$9.99\n']",32.49
242213-1,War Machine,Super Heroes Marvel > Avengers,2022,15,"['\n$36.99\n', '\n$5.68\n', '\n$36.99\n', '\n$5.68\n']",21.34
76124-1,War Machine Buster,Super Heroes Marvel > Avengers,2019,362,"['\n$29.99\n', '\n$34.99\n', '\n$29.99\n', '\n$34.99\n']",32.49
5002943-1,Winter Soldier,Super Heroes Marvel > Avengers,2015,4,"['\n$22.51\n', '\n$22.51\n']",22.51
76202-1,Wolverine Mech Armor,Super Heroes Marvel,2022,142,"['\n$19.99\n', '\n$9.99\n', '\n$15.99\n', '\n$19.99\n', '\n$9.99\n', '\n$15.99\n']",15.32
1375-1,Wrestling Scene,Super Heroes Marvel > Spider-Man,2002,127,[],0
76022-1,X-Men vs. The Sentinel,Super Heroes Marvel > X-Men,2014,337,"['\n$125.00\n', '\n$125.00\n']",125
71394-1,1-Up Mushroom,Super Mario,2021,19,"['\n$8.47\n', '\n$5.65\n', '\n$8.47\n', '\n$5.65\n']",7.06
66677-1,2 in 1 Super Pack,Super Mario,2021,0,"['\n$75.00\n', '\n$75.00\n']",75
71387-1,Adventures with Luigi Starter Course,Super Mario,2021,280,"['\n$44.49\n', '\n$59.99\n', '\n$40.00\n', '\n$48.90\n', '\n$44.49\n', '\n$59.99\n', '\n$40.00\n', '\n$48.90\n']",48.34
71360-1,Adventures with Mario Starter Course,Super Mario,2020,231,"['\n$44.99\n', '\n$59.99\n', '\n$35.99\n', '\n$44.99\n', '\n$59.99\n', '\n$35.99\n']",46.99
71403-1,Adventures with Peach Starter Course,Super Mario,2022,354,"['\n$59.99\n', '\n$54.00\n', '\n$59.99\n', '\n$45.87\n', '\n$59.99\n', '\n$54.00\n', '\n$59.99\n', '\n$45.87\n']",54.96
71394-2,Amp,Super Mario,2021,28,"['\n$8.47\n', '\n$4.46\n', '\n$8.47\n', '\n$4.46\n']",6.46
71402-3,Ant Trooper,Super Mario,2022,27,"['\n$8.40\n', '\n$4.38\n', '\n$8.40\n', '\n$4.38\n']",6.39
71402-7,Baby Penguin,Super Mario,2022,29,"['\n$8.40\n', '\n$5.95\n', '\n$8.40\n', '\n$5.95\n']",7.18
71410-2,Baby Yoshi,Super Mario,2022,40,"['\n$9.99\n', '\n$7.47\n', '\n$9.99\n', '\n$7.47\n']",8.73
71393-1,Bee Mario Power-Up Pack,Super Mario,2021,13,"['\n$10.22\n', '\n$10.00\n', '\n$10.22\n', '\n$10.00\n']",10.11
71412-1,Big Bad Island Expansion Set,Super Mario,2022,564,"['\n$67.96\n', '\n$60.00\n', '\n$44.99\n', '\n$67.96\n', '\n$60.00\n', '\n$44.99\n']",57.65
71409-1,Big Spike’s Cloudtop Challenge Expansion Set,Super Mario,2022,540,"['\n$69.99\n', '\n$93.00\n', '\n$69.99\n', '\n$53.51\n', '\n$69.99\n', '\n$93.00\n', '\n$69.99\n', '\n$53.51\n']",71.62
71400-1,Big Urchin Beach Ride Expansion Set,Super Mario,2022,536,"['\n$28.00\n', '\n$59.99\n', '\n$67.90\n', '\n$28.00\n', '\n$59.99\n', '\n$67.90\n']",51.96
71361-8,Blooper,Super Mario,2020,21,"['\n$18.50\n', '\n$7.75\n', '\n$18.50\n', '\n$7.75\n']",13.12
71410-5,Blue Shy Guy,Super Mario,2022,47,"['\n$9.99\n', '\n$7.98\n', '\n$9.99\n', '\n$7.98\n']",8.98
71361-6,Bob-omb,Super Mario,2020,22,"['\n$18.50\n', '\n$4.23\n', '\n$18.50\n', '\n$4.23\n']",11.37
71386-10,Bone Goomba,Super Mario,2021,23,"['\n$9.90\n', '\n$6.65\n', '\n$9.90\n', '\n$6.65\n']",8.28
71394-9,Bony Beetle,Super Mario,2021,13,"['\n$8.47\n', '\n$15.23\n', '\n$8.47\n', '\n$15.23\n']",11.85
71394-10,Boo,Super Mario,2021,23,"['\n$8.47\n', '\n$4.46\n', '\n$8.47\n', '\n$4.46\n']",6.46
71366-1,Boomer Bill Barrage Expansion Set,Super Mario,2020,133,"['\n$29.44\n', '\n$22.79\n', '\n$25.00\n', '\n$29.44\n', '\n$22.79\n', '\n$25.00\n']",25.74
71388-1,Boss Sumo Bro Topple Tower Expansion Set,Super Mario,2021,232,"['\n$18.99\n', '\n$28.00\n', '\n$18.99\n', '\n$28.00\n']",23.49
71396-1,Bowser Jr.’s Clown Car Expansion Set,Super Mario,2022,84,"['\n$9.99\n', '\n$10.00\n', '\n$9.99\n', '\n$10.00\n']",10
71391-1,Bowser's Airship Expansion Set,Super Mario,2021,1152,"['\n$99.95\n', '\n$79.99\n', '\n$99.99\n', '\n$88.99\n', '\n$76.45\n', '\n$99.95\n', '\n$79.99\n', '\n$99.99\n', '\n$88.99\n', '\n$76.45\n']",89.07
71369-1,Bowser's Castle Boss Battle Expansion Set,Super Mario,2020,1011,"['\n$149.99\n', '\n$109.99\n', '\n$117.70\n', '\n$149.99\n', '\n$109.99\n', '\n$117.70\n']",125.89
71373-1,Builder Mario Power-Up Pack,Super Mario,2020,10,"['\n$15.98\n', '\n$8.92\n', '\n$15.98\n', '\n$8.92\n']",12.45
71361-5,Bullet Bill,Super Mario,2020,25,"['\n$18.50\n', '\n$26.78\n', '\n$18.50\n', '\n$26.78\n']",22.64
71402-6,Bully,Super Mario,2022,35,"['\n$8.40\n', '\n$5.95\n', '\n$8.40\n', '\n$5.95\n']",7.18
71361-4,Buzzy Beetle,Super Mario,2020,17,"['\n$18.50\n', '\n$7.64\n', '\n$5.68\n', '\n$18.50\n', '\n$7.64\n', '\n$5.68\n']",10.61
71372-1,Cat Mario Power-Up Pack,Super Mario,2020,11,"['\n$21.65\n', '\n$8.92\n', '\n$21.65\n', '\n$8.92\n']",15.28
71407-1,Cat Peach Suit and Frozen Tower Expansion Set,Super Mario,2022,494,"['\n$79.80\n', '\n$69.99\n', '\n$79.99\n', '\n$53.52\n', '\n$79.80\n', '\n$69.99\n', '\n$79.99\n', '\n$53.52\n']",70.82
71381-1,Chain Chomp Jungle Encounter Expansion Set,Super Mario,2021,160,"['\n$18.90\n', '\n$15.94\n', '\n$18.90\n', '\n$15.94\n']",17.42
71361-0,Character Pack Series 1 - Random Bag,Super Mario,2020,0,"['\n$6.48\n', '\n$6.48\n']",6.48
71386-11,Character Pack Series 2 - Complete Set,Super Mario,2021,0,"['\n$49.00\n', '\n$49.00\n']",49
71386-0,Character Pack Series 2 - Random Bag,Super Mario,2021,0,"['\n$4.05\n', '\n$4.05\n']",4.05
6332713-1,Character Pack Series 2 - Sealed Box,Super Mario,2021,0,[],0
71394-11,Character Pack Series 3 - Complete Set,Super Mario,2021,0,"['\n$68.60\n', '\n$68.60\n']",68.6
71394-0,Character Pack Series 3 - Random Bag,Super Mario,2021,0,"['\n$6.99\n', '\n$6.99\n']",6.99
6332731-1,Character Pack Series 3 - Sealed Box,Super Mario,2021,0,[],0
71402-11,Character Pack Series 4 - Complete Series,Super Mario,2022,0,"['\n$54.49\n', '\n$54.49\n']",54.49
71402-0,Character Pack Series 4 - Random Bag,Super Mario,2022,0,"['\n$4.49\n', '\n$4.49\n']",4.49
6379533-1,Character Pack Series 4 - Sealed Box,Super Mario,2022,0,[],0
71410-9,Character Pack Series 5 - Complete Series,Super Mario,2022,0,"['\n$65.00\n', '\n$65.00\n']",65
71410-0,Character Pack Series 5 - Random Pack,Super Mario,2022,0,"['\n$9.99\n', '\n$9.99\n']",9.99
6379553-1,Character Pack Series 5 - Sealed Box,Super Mario,2022,0,[],0
71402-9,Coin Coffer,Super Mario,2022,29,"['\n$8.40\n', '\n$4.81\n', '\n$8.40\n', '\n$4.81\n']",6.6
71394-7,Crowber,Super Mario,2021,15,"['\n$8.47\n', '\n$11.42\n', '\n$8.47\n', '\n$11.42\n']",9.94
71363-1,Desert Pokey Expansion Set,Super Mario,2020,181,"['\n$19.99\n', '\n$30.00\n', '\n$19.99\n', '\n$30.00\n']",24.99
71398-1,Dorrie’s Beachfront Expansion Set,Super Mario,2022,229,"['\n$21.00\n', '\n$29.99\n', '\n$21.77\n', '\n$21.00\n', '\n$29.99\n', '\n$21.77\n']",24.25
71361-7,Eep Cheep,Super Mario,2020,41,"['\n$18.50\n', '\n$4.23\n', '\n$18.50\n', '\n$4.23\n']",11.37
71370-1,Fire Mario Power-Up Pack,Super Mario,2020,11,"['\n$27.85\n', '\n$27.85\n', '\n$9.92\n']",21.87
71386-9,Fly Guy,Super Mario,2021,32,"['\n$9.90\n', '\n$7.21\n', '\n$9.90\n', '\n$7.21\n']",8.56
71386-4,Foo,Super Mario,2021,33,"['\n$9.90\n', '\n$3.96\n', '\n$9.90\n', '\n$3.96\n']",6.93
71402-1,Freezie,Super Mario,2022,27,"['\n$8.40\n', '\n$3.97\n', '\n$4.98\n', '\n$8.40\n', '\n$3.97\n', '\n$4.98\n']",5.78
71392-1,Frog Mario Power-Up Pack,Super Mario,2021,11,"['\n$10.22\n', '\n$10.00\n', '\n$10.22\n', '\n$10.00\n']",10.11
71361-2,Fuzzy,Super Mario,2020,30,"['\n$18.50\n', '\n$4.23\n', '\n$18.50\n', '\n$4.23\n']",11.37
71405-1,Fuzzy Flippers Expansion Set,Super Mario,2022,154,"['\n$19.99\n', '\n$23.98\n', '\n$19.99\n', '\n$18.15\n', '\n$19.99\n', '\n$23.98\n', '\n$19.99\n', '\n$18.15\n']",20.53
30389-1,Fuzzy & Mushroom Platform Expansion Set,Super Mario,2021,39,"['\n$4.99\n', '\n$4.99\n']",4.99
71394-6,Galoomba,Super Mario,2021,18,"['\n$8.47\n', '\n$4.46\n', '\n$8.47\n', '\n$4.46\n']",6.46
71404-1,Goomba’s Shoe Expansion Set,Super Mario,2022,76,"['\n$9.99\n', '\n$7.25\n', '\n$9.99\n', '\n$7.25\n']",8.62
71402-4,Goombrat,Super Mario,2022,26,"['\n$8.40\n', '\n$4.76\n', '\n$8.40\n', '\n$4.76\n']",6.58
71362-1,Guarded Fortress Expansion Set,Super Mario,2020,469,"['\n$67.98\n', '\n$189.99\n', '\n$49.90\n', '\n$67.98\n', '\n$189.99\n', '\n$49.90\n']",102.62
71410-4,Hammer Bro,Super Mario,2022,48,"['\n$9.99\n', '\n$7.76\n', '\n$9.99\n', '\n$7.76\n']",8.88
71386-1,Huckit Crab,Super Mario,2021,25,"['\n$9.90\n', '\n$4.25\n', '\n$9.90\n', '\n$4.25\n']",7.08
71377-1,King Boo and the Haunted Yard Expansion Set,Super Mario,2020,432,"['\n$56.25\n', '\n$49.99\n', '\n$99.17\n', '\n$56.25\n', '\n$49.99\n', '\n$99.17\n']",68.47
71389-1,Lakitu Sky World Expansion Set,Super Mario,2021,484,"['\n$39.99\n', '\n$16.95\n', '\n$30.57\n', '\n$39.99\n', '\n$16.95\n', '\n$30.57\n']",29.17
71399-1,Luigi’s Mansion Entryway Expansion Set,Super Mario,2022,504,"['\n$39.99\n', '\n$39.99\n', '\n$30.58\n', '\n$39.99\n', '\n$39.99\n', '\n$30.58\n']",36.85
71401-1,Luigi’s Mansion Haunt-and-Seek Expansion Set,Super Mario,2022,877,"['\n$79.95\n', '\n$59.99\n', '\n$79.99\n', '\n$61.17\n', '\n$79.95\n', '\n$59.99\n', '\n$79.99\n', '\n$61.17\n']",70.28
71397-1,Luigi’s Mansion Lab and Poltergust Expansion Set,Super Mario,2022,179,"['\n$30.95\n', '\n$29.99\n', '\n$18.15\n', '\n$30.95\n', '\n$29.99\n', '\n$18.15\n']",26.36
5007337-1,Luigi’s Mansion Madness Bundle,Super Mario,2022,0,"['\n$209.96\n', '\n$209.96\n']",209.96
71367-1,Mario's House & Yoshi Expansion Set,Super Mario,2020,206,"['\n$28.40\n', '\n$25.00\n', '\n$28.40\n', '\n$25.00\n']",26.7
71380-1,Master Your Adventure Maker Set,Super Mario,2021,367,"['\n$64.00\n', '\n$37.99\n', '\n$53.54\n', '\n$64.00\n', '\n$37.99\n', '\n$53.54\n']",51.84
71402-2,Mechakoopa,Super Mario,2022,31,"['\n$8.40\n', '\n$13.88\n', '\n$8.40\n', '\n$13.88\n']",11.14
40414-1,Monty Mole & Super Mushroom Expansion Set,Super Mario,2020,164,"['\n$95.94\n', '\n$95.94\n']",95.94
SWEEPSTAKE-1,My Nintendo LEGO Super Mario Sweepstakes No.2,Super Mario,2021,0,[],0
71410-7,Nabbit,Super Mario,2022,51,"['\n$9.99\n', '\n$9.99\n']",9.99
71386-3,Ninji,Super Mario,2021,24,"['\n$9.90\n', '\n$9.00\n', '\n$9.90\n', '\n$9.00\n']",9.45
71374-1,Nintendo Entertainment System,Super Mario,2020,2646,"['\n$269.95\n', '\n$224.00\n', '\n$269.99\n', '\n$235.00\n', '\n$399.00\n', '\n$269.95\n', '\n$224.00\n', '\n$269.99\n', '\n$235.00\n', '\n$399.00\n']",279.59
71386-6,Para-Beetle,Super Mario,2021,20,"['\n$9.90\n', '\n$5.08\n', '\n$9.90\n', '\n$5.08\n']",7.49
71402-10,Para-Biddybud,Super Mario,2022,31,"['\n$8.40\n', '\n$4.79\n', '\n$4.79\n']",5.99
71394-4,Parachute Bob-omb,Super Mario,2021,28,"['\n$8.47\n', '\n$4.46\n', '\n$8.47\n', '\n$4.46\n']",6.46
71386-5,Parachute Goomba,Super Mario,2021,25,"['\n$9.90\n', '\n$5.27\n', '\n$9.90\n', '\n$5.27\n']",7.58
71361-1,Paragoomba,Super Mario,2020,25,"['\n$18.50\n', '\n$13.39\n', '\n$18.50\n', '\n$13.39\n']",15.94
71408-1,Peach’s Castle Expansion Set,Super Mario,2022,1216,"['\n$129.95\n', '\n$102.28\n', '\n$129.99\n', '\n$128.91\n', '\n$129.95\n', '\n$102.28\n', '\n$129.99\n', '\n$128.91\n']",122.78
71361-10,Peepa,Super Mario,2020,21,"['\n$18.50\n', '\n$6.07\n', '\n$18.50\n', '\n$6.07\n']",12.28
71384-1,Penguin Mario Power-Up Pack,Super Mario,2021,18,"['\n$18.90\n', '\n$9.91\n', '\n$18.90\n', '\n$9.91\n']",14.4
71365-1,Piranha Plant Power Slide Expansion Set,Super Mario,2020,218,"['\n$26.99\n', '\n$19.90\n', '\n$26.99\n', '\n$19.90\n']",23.44
71382-1,Piranha Plant Puzzling Challenge Expansion Set,Super Mario,2021,267,"['\n$32.99\n', '\n$29.80\n', '\n$29.90\n', '\n$32.99\n', '\n$29.80\n', '\n$29.90\n']",30.9
71386-7,Poison Mushroom,Super Mario,2021,14,"['\n$9.90\n', '\n$9.00\n', '\n$9.90\n', '\n$9.00\n']",9.45
71371-1,Propeller Mario Power-Up Pack,Super Mario,2020,13,"['\n$18.00\n', '\n$8.15\n', '\n$18.00\n', '\n$8.15\n']",13.08
71410-3,Purple Toad,Super Mario,2022,38,"['\n$9.99\n', '\n$8.82\n', '\n$9.99\n', '\n$8.82\n']",9.41
71410-1,Red Yoshi,Super Mario,2022,62,"['\n$5.67\n', '\n$5.99\n', '\n$4.35\n', '\n$5.67\n', '\n$5.99\n', '\n$4.35\n']",5.34
71390-1,Reznor Knockdown Expansion Set,Super Mario,2021,863,"['\n$49.99\n', '\n$73.90\n', '\n$49.99\n', '\n$73.90\n']",61.95
71402-5,Scaredy Rat,Super Mario,2022,28,"['\n$8.40\n', '\n$4.75\n', '\n$8.40\n', '\n$4.75\n']",6.58
71394-3,Scuttlebug,Super Mario,2021,35,"['\n$8.47\n', '\n$3.56\n', '\n$8.47\n', '\n$3.56\n']",6.02
71361-3,Spiny,Super Mario,2020,21,"['\n$18.50\n', '\n$6.94\n', '\n$18.50\n', '\n$6.94\n']",12.72
71386-2,Spiny Cheep Cheep,Super Mario,2021,25,"['\n$9.90\n', '\n$4.24\n', '\n$9.90\n', '\n$4.24\n']",7.07
5006216-1,Starter Kit Bundle with Gift,Super Mario,2020,0,[],0
71402-8,Stingby,Super Mario,2022,31,"['\n$8.40\n', '\n$11.95\n', '\n$8.40\n', '\n$11.95\n']",10.18
71395-1,Super Mario 64 Question Mark Block,Super Mario,2021,2064,"['\n$199.95\n', '\n$164.99\n', '\n$199.99\n', '\n$198.68\n', '\n$218.16\n', '\n$199.95\n', '\n$164.99\n', '\n$199.99\n', '\n$198.68\n', '\n$218.16\n']",196.35
30385-1,Super Mushroom Surprise Expansion Set,Super Mario,2020,18,"['\n$6.25\n', '\n$3.50\n', '\n$6.25\n', '\n$3.50\n']",4.88
71394-5,Swoop,Super Mario,2021,30,"['\n$8.47\n', '\n$4.31\n', '\n$8.47\n', '\n$4.31\n']",6.39
71385-1,Tanooki Mario Power-Up Pack,Super Mario,2021,13,"['\n$14.45\n', '\n$10.38\n', '\n$14.45\n', '\n$10.38\n']",12.42
5007338-1,The Beach Blast Bundle,Super Mario,2022,0,"['\n$149.97\n', '\n$149.97\n']",149.97
5007061-1,The Creative Bundle,Super Mario,2021,0,[],0
71411-1,The Mighty Bowser,Super Mario,2022,2807,"['\n$269.99\n', '\n$244.99\n', '\n$269.99\n', '\n$297.51\n', '\n$269.99\n', '\n$244.99\n', '\n$269.99\n', '\n$297.51\n']",270.62
5007060-1,The Team-Up Bundle,Super Mario,2021,0,"['\n$119.98\n', '\n$119.98\n']",119.98
5007062-1,The Ultimate Bundle,Super Mario,2021,0,"['\n$299.95\n', '\n$299.95\n']",299.95
71386-8,Thwimp,Super Mario,2021,27,"['\n$9.90\n', '\n$9.00\n', '\n$9.90\n', '\n$9.00\n']",9.45
71376-1,Thwomp Drop Expansion Set,Super Mario,2020,393,"['\n$39.99\n', '\n$56.50\n', '\n$39.76\n', '\n$44.14\n', '\n$39.99\n', '\n$56.50\n', '\n$39.76\n', '\n$44.14\n']",45.1
77907-1,Toad's Special Hideaway Expansion Set,Super Mario,2020,121,"['\n$89.00\n', '\n$79.90\n', '\n$89.00\n', '\n$79.90\n']",84.45
71368-1,Toad's Treasure Hunt Expansion Set,Super Mario,2020,465,"['\n$99.00\n', '\n$74.95\n', '\n$77.11\n', '\n$99.00\n', '\n$74.95\n', '\n$77.11\n']",83.69
71410-6,Toady,Super Mario,2022,45,"['\n$9.99\n', '\n$7.60\n', '\n$9.99\n', '\n$7.60\n']",8.8
71394-8,Torpedo Ted,Super Mario,2021,21,"['\n$8.47\n', '\n$4.46\n', '\n$8.47\n']",7.13
71361-9,Urchin,Super Mario,2020,28,"['\n$18.50\n', '\n$9.42\n', '\n$18.50\n', '\n$9.42\n']",13.96
71410-8,Waddlewing,Super Mario,2022,46,"['\n$9.99\n', '\n$7.55\n', '\n$9.99\n', '\n$7.55\n']",8.77
71364-1,Whomp's Lava Trouble Expansion Set,Super Mario,2020,134,"['\n$24.80\n', '\n$17.48\n', '\n$20.00\n', '\n$24.80\n', '\n$17.48\n', '\n$20.00\n']",20.76
71383-1,Wiggler’s Poison Swamp Expansion Set,Super Mario,2021,375,"['\n$35.70\n', '\n$46.90\n', '\n$35.70\n', '\n$46.90\n']",41.3
30509-1,Yellow Yoshi’s Fruit Tree Expansion Set,Super Mario,2022,46,"['\n$119.99\n', '\n$6.45\n', '\n$119.99\n', '\n$6.45\n']",63.22
71406-1,Yoshi’s Gift House Expansion Set,Super Mario,2022,246,"['\n$29.95\n', '\n$43.59\n', '\n$29.99\n', '\n$25.39\n', '\n$29.95\n', '\n$43.59\n', '\n$29.99\n', '\n$25.39\n']",32.23
42039-1,24 Hours Race Car,Technic,2015,1219,"['\n$164.62\n', '\n$164.62\n']",164.62
8286-1,3 In 1 Car / Amphipower,Technic,1996,732,[],0
002-1,4.5V Samsonite Gears Motor Set,Technic,1965,3,[],0
870-1,4.5V Supplementary Set,Technic > Expert Builder,1977,22,[],0
8435-1,4WD,Technic,2004,763,[],0
8279-1,4WD X-Track,Technic,2000,449,[],0
9398-1,4 x 4 Crawler,Technic,2012,1327,"['\n$276.68\n', '\n$276.68\n']",276.68
41999-1,4 x 4 Crawler Exclusive Edition,Technic,2013,1584,"['\n$669.60\n', '\n$669.60\n']",669.6
8466-1,4x4 Off Roader,Technic,2001,1103,"['\n$544.44\n', '\n$544.44\n']",544.44
42099-1,4x4 X-treme Off-Roader,Technic,2019,958,"['\n$249.99\n', '\n$185.45\n', '\n$249.99\n', '\n$185.45\n']",217.72
42070-1,6x6 All Terrain Tow Truck,Technic,2017,1862,"['\n$203.37\n', '\n$295.53\n', '\n$203.37\n', '\n$295.53\n']",249.45
8712-1,Action Figures,Technic > Supplemental,1988,14,[],0
8812-1,Aero Hawk II,Technic,1994,149,[],0
42145-1,Airbus H175 Rescue Helicopter,Technic,2022,2001,"['\n$209.54\n', '\n$227.99\n', '\n$209.99\n', '\n$132.91\n', '\n$167.71\n', '\n$209.54\n', '\n$227.99\n', '\n$209.99\n', '\n$132.91\n', '\n$167.71\n']",189.63
8434-1,Aircraft,Technic,2004,445,[],0
8444-1,Air Enforcer / Supercopter,Technic,1999,309,[],0
42068-1,Airport Rescue Vehicle,Technic,2017,1106,[],0
42066-1,Air Race Jet,Technic,2017,1151,"['\n$148.75\n', '\n$148.75\n']",148.75
8868-1,Airtech Claw Rig,Technic,1992,954,[],0
8505-1,Amazon / Jungle Slizer,Technic > Throwbot Slizer,1999,36,[],0
42038-1,Arctic Truck,Technic,2015,913,"['\n$199.98\n', '\n$199.98\n']",199.98
8826-1,ATX Sport Cycle,Technic,1993,95,[],0
853-1,Auto Chassis,Technic > Expert Builder,1977,608,[],0
956-1,Auto Chassis,Technic > Expert Builder,1978,603,[],0
8858-2,Auto Engines,Technic > Expert Builder,1980,242,[],0
858-1,Auto Engines,Technic > Expert Builder,1980,242,[],0
8455-1,Backhoe Loader,Technic,2003,704,"['\n$420.63\n', '\n$420.63\n']",420.63
8818-1,Baja Blaster,Technic,1993,120,[],0
42073-1,BASH!,Technic,2018,139,"['\n$25.00\n', '\n$22.72\n', '\n$25.00\n', '\n$22.72\n']",23.86
8241-1,Battle Cars,Technic > Competition,2001,111,[],0
8001-1,Battle Droid,Technic > Star Wars,2000,336,[],0
8252-1,Beach Buster / Police Car,Technic,1999,167,[],0
42113-1,Bell Boeing V-22 Osprey,Technic,2020,1636,"['\n$950.00\n', '\n$950.00\n']",950
1268-1,Bike Blaster,Technic,1999,28,[],0
8236-1,Bike Burner,Technic > Speed Slammers,2000,60,[],0
8425-1,Black Hawk / Sky Stormer,Technic,1996,469,[],0
8523-1,Blaster / Blaster Slizer,Technic > Throwbot Slizer,2000,89,"['\n$40.99\n', '\n$40.99\n']",40.99
8202-1,Blast Off Chopper with Bungee Cord Power!,Technic > Competition,1998,71,[],0
2129-1,Blast-Off Dragster,Technic,1997,64,[],0
8233-1,Blue Thunder versus The Stinger,Technic > Competition,1998,119,[],0
42130-1,BMW Motorrad M 1000 RR,Technic,2022,1918,"['\n$240.50\n', '\n$230.00\n', '\n$249.99\n', '\n$197.34\n', '\n$240.50\n', '\n$230.00\n', '\n$249.99\n', '\n$197.34\n']",229.46
42063-1,BMW R 1200 GS Adventure,Technic,2017,603,"['\n$137.85\n', '\n$137.85\n']",137.85
42055-1,Bucket Wheel Excavator,Technic,2016,3929,"['\n$519.99\n', '\n$519.99\n']",519.99
8048-1,Buggy,Technic,2010,314,"['\n$66.94\n', '\n$66.94\n']",66.94
42101-1,Buggy,Technic,2020,117,"['\n$29.99\n', '\n$34.99\n', '\n$13.88\n', '\n$29.99\n', '\n$34.99\n', '\n$13.88\n']",26.29
856-1,Bulldozer,Technic > Expert Builder,1979,362,[],0
951-1,Bulldozer,Technic > Expert Builder,1979,372,[],0
42028-1,Bulldozer,Technic,2014,617,[],0
8205-1,Bungee Blaster,Technic,1997,64,[],0
2854-1,Bungee Chopper,Technic > Competition,1998,71,[],0
8007-1,C-3PO,Technic > Star Wars,2001,339,[],0
8810-1,Cafe Racer,Technic,1991,80,[],0
1260-1,Car,Technic,1999,26,"['\n$21.07\n', '\n$21.07\n']",21.07
42025-1,Cargo Plane,Technic,2014,1297,"['\n$256.85\n', '\n$256.85\n']",256.85
42098-1,Car Transporter,Technic,2019,2493,"['\n$269.99\n', '\n$181.32\n', '\n$178.50\n', '\n$269.99\n', '\n$181.32\n', '\n$178.50\n']",209.94
5222-1,Chassis Pack,Technic > Supplemental,2000,137,[],0
8292-1,Cherry Picker,Technic,2008,725,[],0
42031-1,Cherry Picker,Technic,2015,155,"['\n$15.77\n', '\n$15.77\n']",15.77
42088-1,Cherry Picker,Technic,2019,155,"['\n$26.00\n', '\n$8.17\n', '\n$26.00\n', '\n$8.17\n']",17.08
8232-1,Chopper Force,Technic,1997,278,[],0
8422-1,Circuit Shock Racer / V-Twin Super Bike,Technic,1995,315,[],0
42054-1,CLAAS XERION 5000 TRAC VC,Technic,2016,1976,"['\n$250.00\n', '\n$250.00\n']",250
8274-1,Combine Harvester,Technic,2007,1025,[],0
42097-1,Compact Crawler Crane,Technic,2019,920,"['\n$227.99\n', '\n$108.10\n', '\n$227.99\n', '\n$108.10\n']",168.04
8047-1,Compact Excavator,Technic,2010,252,[],0
42032-1,Compact Tracked Loader,Technic,2015,252,"['\n$38.95\n', '\n$38.95\n']",38.95
880001-1,Competition Racers with Stopwatch,Technic > Competition,1998,0,[],0
8269-1,Competition Ultra Challenge [aka Cyber Stinger],Technic > Competition,1999,329,[],0
8052-1,Container Truck,Technic,2010,686,"['\n$296.52\n', '\n$296.52\n']",296.52
42024-1,Container Truck,Technic,2014,948,"['\n$149.98\n', '\n$149.98\n']",149.98
42062-1,Container Yard,Technic,2017,631,[],0
8485-1,Control Centre / Control II,Technic > Universal Building Set,1995,1067,[],0
8244-1,Convertables,Technic > Universal Building Set,1996,276,[],0
8433-1,Cool Movers,Technic,2004,215,[],0
8446-1,Crane Truck,Technic,1999,573,[],0
8258-1,Crane Truck,Technic,2009,1877,[],0
8288-1,Crawler Crane,Technic,2006,800,[],0
42042-1,Crawler Crane,Technic,2015,1400,"['\n$297.46\n', '\n$297.46\n']",297.46
3057-1,Create 'n' Race - Master Builders,Technic,2000,106,[],0
