set_id ,set_name_x                                                          ,release_year ,theme_id ,num_parts ,num_figs ,retail_price ,num_unique_figs ,set_rating ,retire_price ,pop_price ,retire_month ,year ,parts ,raw_price                                                                                                                ,mean_price ,category                                         ,ages   ,list_price          ,num_reviews ,piece_count ,play_star_rating ,review_difficulty ,set_name_y                                         ,star_rating ,theme_name                            ,val_star_rating ,country
 21140 ,The Chicken Coop                                                    ,        2018 ,     577 ,      198 ,       1 ,       19.99 ,              0 ,       4.7 ,      22.585 ,   31.2   ,20-Nov       ,2018 ,  198 ,"['\n$33.00\n', '\n$10.79\n', '\n$33.00\n', '\n$10.79\n']                                                              " ,     21.89 ,Minecraft                                        ,14-Jul , 22.7924            ,        4.0 ,        198 ,             4.5 ,Average           ,The Chicken Coop                                   ,        4.5 ,Minecraft™                            ,            5.0 ,AU
 21140 ,The Chicken Coop                                                    ,        2018 ,     577 ,      198 ,       1 ,       19.99 ,              0 ,       4.7 ,      22.585 ,   31.2   ,20-Nov       ,2018 ,  198 ,"['\n$33.00\n', '\n$10.79\n', '\n$33.00\n', '\n$10.79\n']                                                              " ,     21.89 ,Minecraft                                        ,14-Jul , 24.3878            ,        4.0 ,        198 ,             4.5 ,Average           ,The Chicken Coop                                   ,        4.5 ,Minecraft™                            ,            5.0 ,AT
 21140 ,The Chicken Coop                                                    ,        2018 ,     577 ,      198 ,       1 ,       19.99 ,              0 ,       4.7 ,      22.585 ,   31.2   ,20-Nov       ,2018 ,  198 ,"['\n$33.00\n', '\n$10.79\n', '\n$33.00\n', '\n$10.79\n']                                                              " ,     21.89 ,Minecraft                                        ,14-Jul , 28.0478            ,        4.0 ,        198 ,             4.5 ,Average           ,The Chicken Coop                                   ,        4.5 ,Minecraft™                            ,            5.0 ,BE
 21140 ,The Chicken Coop                                                    ,        2018 ,     577 ,      198 ,       1 ,       19.99 ,              0 ,       4.7 ,      22.585 ,   31.2   ,20-Nov       ,2018 ,  198 ,"['\n$33.00\n', '\n$10.79\n', '\n$33.00\n', '\n$10.79\n']                                                              " ,     21.89 ,Minecraft                                        ,14-Jul , 19.4922            ,        4.0 ,        198 ,             4.5 ,Average           ,The Chicken Coop                                   ,        4.5 ,Minecraft™                            ,            5.0 ,CA
 21140 ,The Chicken Coop                                                    ,        2018 ,     577 ,      198 ,       1 ,       19.99 ,              0 ,       4.7 ,      22.585 ,   31.2   ,20-Nov       ,2018 ,  198 ,"['\n$33.00\n', '\n$10.79\n', '\n$33.00\n', '\n$10.79\n']                                                              " ,     21.89 ,Minecraft                                        ,14-Jul , 25.398000000000003 ,        4.0 ,        198 ,             4.5 ,Average           ,The Chicken Coop                                   ,        4.5 ,Minecraft™                            ,            5.0 ,CH
 21140 ,The Chicken Coop                                                    ,        2018 ,     577 ,      198 ,       1 ,       19.99 ,              0 ,       4.7 ,      22.585 ,   31.2   ,20-Nov       ,2018 ,  198 ,"['\n$33.00\n', '\n$10.79\n', '\n$33.00\n', '\n$10.79\n']                                                              " ,     21.89 ,Minecraft                                        ,14-Jul , 23.952             ,        4.0 ,        198 ,             4.5 ,Average           ,The Chicken Coop                                   ,        4.5 ,Minecraft™                            ,            5.0 ,CZ
 21140 ,The Chicken Coop                                                    ,        2018 ,     577 ,      198 ,       1 ,       19.99 ,              0 ,       4.7 ,      22.585 ,   31.2   ,20-Nov       ,2018 ,  198 ,"['\n$33.00\n', '\n$10.79\n', '\n$33.00\n', '\n$10.79\n']                                                              " ,     21.89 ,Minecraft                                        ,14-Jul , 21.6               ,        4.0 ,        198 ,             4.5 ,Average           ,The Chicken Coop                                   ,        4.5 ,Minecraft™                            ,            5.0 ,DN
 21140 ,The Chicken Coop                                                    ,        2018 ,     577 ,      198 ,       1 ,       19.99 ,              0 ,       4.7 ,      22.585 ,   31.2   ,20-Nov       ,2018 ,  198 ,"['\n$33.00\n', '\n$10.79\n', '\n$33.00\n', '\n$10.79\n']                                                              " ,     21.89 ,Minecraft                                        ,14-Jul , 30.439             ,        4.0 ,        198 ,             4.5 ,Average           ,The Chicken Coop                                   ,        4.5 ,Minecraft™                            ,            5.0 ,FI
 21140 ,The Chicken Coop                                                    ,        2018 ,     577 ,      198 ,       1 ,       19.99 ,              0 ,       4.7 ,      22.585 ,   31.2   ,20-Nov       ,2018 ,  198 ,"['\n$33.00\n', '\n$10.79\n', '\n$33.00\n', '\n$10.79\n']                                                              " ,     21.89 ,Minecraft                                        ,14-Jul , 24.3878            ,        4.0 ,        198 ,             4.5 ,Average           ,The Chicken Coop                                   ,        4.5 ,Minecraft™                            ,            5.0 ,FR
 21140 ,The Chicken Coop                                                    ,        2018 ,     577 ,      198 ,       1 ,       19.99 ,              0 ,       4.7 ,      22.585 ,   31.2   ,20-Nov       ,2018 ,  198 ,"['\n$33.00\n', '\n$10.79\n', '\n$33.00\n', '\n$10.79\n']                                                              " ,     21.89 ,Minecraft                                        ,14-Jul , 27.986             ,        4.0 ,        198 ,             4.5 ,Average           ,The Chicken Coop                                   ,        4.5 ,Minecraft™                            ,            5.0 ,GB
